ID,SMILES,MW
EN300-7299240,C=C1CC(C)(C=O)C1,110.15
EN300-2520458,O=C[C@@]12CCC[C@@H]1C2,110.15
EN300-392987,O=CC1CC12CCC2,110.15
EN300-310567,O=CC1CC2CC2C1,110.15
EN300-6210285,C#CCCCCC=O,110.15
EN300-1621577,O=CC1(C2CC2)CC1,110.15
EN300-7250588,O=C[C@@H]1C[C@H]1C1CC1,110.15
EN300-187187,Cn1ncnc1C=O,111.1
EN300-4292702,Cc1nnc(C=O)[nH]1,111.1
EN300-222317,Cn1ncc(C=O)n1,111.1
EN300-252367,Cn1cnc(C=O)n1,111.1
EN300-27699408,O=CC1=NOC2CC12,111.1
EN300-125919,Cc1[nH]nnc1C=O,111.1
EN300-6476858,Cc1cnoc1C=O,111.1
EN300-194448,Cc1coc(C=O)n1,111.1
EN300-1608868,Cc1conc1C=O,111.1
EN300-108266,Cc1cnc(C=O)o1,111.1
EN300-208111,Cc1nocc1C=O,111.1
EN300-175720,Cc1ncoc1C=O,111.1
EN300-201914,Cc1nc(C=O)co1,111.1
EN300-101655,Cc1oncc1C=O,111.1
EN300-108325,Cn1cnnc1C=O,111.1
EN300-268340,Cc1ocnc1C=O,111.1
EN300-154945,Cc1cc(C=O)no1,111.1
EN300-101429,Cn1nncc1C=O,111.1
EN300-129683,Cc1ncc(C=O)o1,111.1
EN300-65210,Cn1cc(C=O)nn1,111.1
EN300-118332,Cc1cc(C=O)on1,111.1
EN300-43354362,[2H]c1c(C=O)cnn1C,111.12
EN300-181153,CC(C=O)CCC#N,111.14
EN300-114882,CC(C)C(C#N)C=O,111.14
EN300-761539,CC(C)(C#N)CC=O,111.14
EN300-49256,O=CCC(F)(F)F,112.05
EN300-4410739,Cn1nnnc1C=O,112.09
EN300-154029,Cc1nonc1C=O,112.09
EN300-207055,Cn1nnc(C=O)n1,112.09
EN300-7599264,CC1(CCC=O)N=N1,112.13
EN300-43151,O=CC1=COCCC1,112.13
EN300-2967327,O=CC1C2COCC12,112.13
EN300-50137,O=CC1CCC=CO1,112.13
EN300-7599323,O=C[C@@H]1[C@H]2COC[C@H]21,112.13
EN300-1167092,O=CC1=CCOCC1,112.13
EN300-62690,O=CC1=CCCOC1,112.13
EN300-18316,O=Cc1ccsc1,112.15
EN300-18990,O=Cc1cccs1,112.15
EN300-1250849,CC(C=O)CC1CC1,112.17
EN300-7045437,CCC=C(C=O)CC,112.17
EN300-304351,C=C(C=O)C(C)(C)C,112.17
EN300-1600738,CC1CCCC1C=O,112.17
EN300-365737,O=CCCCC1CC1,112.17
EN300-384184,CC1(C)CC1(C)C=O,112.17
EN300-173393,C=C(C)CCCC=O,112.17
EN300-4482214,CC1CC(C)(C=O)C1,112.17
EN300-70446,O=CCC1CCCC1,112.17
EN300-1081155,CC1(C)CC(C=O)C1,112.17
EN300-1826302,CC(C=O)C1CCC1,112.17
EN300-20578,O=CC1CCCCC1,112.17
EN300-6305792,CCC1CC(C=O)C1,112.17
EN300-384568,CCCC/C=C/C=O,112.17
EN300-315413,C=CCCCCC=O,112.17
EN300-785291,CC(C)(C=O)C1CC1,112.17
EN300-1215636,C=CCCC(C)C=O,112.17
EN300-7540557,C[C@@H]1C[C@@H]1CCC=O,112.17
EN300-1841237,CC1(CCC=O)CC1,112.17
EN300-7598290,CC/C=C\CCC=O,112.17
EN300-2068469,CC(C)=CCCC=O,112.17
EN300-342259,CC(C)C1(C=O)CC1,112.17
EN300-216069,C=CCC(C)(C)C=O,112.17
EN300-319067,O=CCCC1CCC1,112.17
EN300-216814,CC1(C=O)CCCC1,112.17
EN300-343709,CCC1(C=O)CCC1,112.17
EN300-20582,C=C(C=O)CCCC,112.17
EN300-202538,CC1CCC(C=O)C1,112.17
EN300-7131573,CC1CC(C=O)=NO1,113.11
EN300-7472023,[2H]C([2H])([2H])n1ccc(C=O)n1,113.13
EN300-44822715,[2H]C([2H])([2H])n1cc(C=O)cn1,113.13
EN300-300516,O=Cc1ccsn1,113.14
EN300-100897,O=Cc1ccns1,113.14
EN300-66987,O=Cc1nccs1,113.14
EN300-65149,O=Cc1cncs1,113.14
EN300-52034,O=Cc1cscn1,113.14
EN300-269253,O=Cc1cnsc1,113.14
EN300-1073051,O=Cc1occc1F,114.07
EN300-23013880,O=Cc1[nH]ncc1F,114.08
EN300-365324,O=CC1=COCCO1,114.1
EN300-6740406,COC(=O)/C=C/C=O,114.1
EN300-7189118,C=CCOC(=O)C=O,114.1
EN300-328328,O=Cc1nncs1,114.13
EN300-1600529,O=Cc1cnns1,114.13
EN300-4286007,O=Cc1cnsn1,114.13
EN300-7171569,O=Cc1ncsn1,114.13
EN300-36627,O=Cc1csnn1,114.13
EN300-255180,O=CCCC1CCO1,114.14
EN300-72110,O=CC1CCCOC1,114.14
EN300-112132,O=CC1CCCCO1,114.14
EN300-215080,COC1(C=O)CCC1,114.14
EN300-2978091,CC1CC(C=O)CO1,114.14
EN300-1223476,COCC1(C=O)CC1,114.14
EN300-1725386,CC1OCCC1C=O,114.14
EN300-1998646,CC1(CC=O)COC1,114.14
EN300-223053,COC(C=O)C1CC1,114.14
EN300-62684,O=CC1CCOCC1,114.14
EN300-196230,CC1(C=O)CCCO1,114.14
EN300-122562,O=CCC1CCOC1,114.14
EN300-1621376,CC1(C=O)CCOC1,114.14
EN300-1697240,CCOC1(C=O)CC1,114.14
EN300-105937,CCC1(C=O)COC1,114.14
EN300-157328,O=CCC1CCCO1,114.14
EN300-6482485,C=CCOCCC=O,114.14
EN300-378861,COC1CC(C=O)C1,114.14
EN300-11756,O=CC1=CCSC1,114.17
EN300-110169,CCC(CC)CC=O,114.19
EN300-1228667,CCCC(C=O)CC,114.19
EN300-2971164,CCC(C=O)C(C)C,114.19
EN300-6490183,CCCC[C@H](C)C=O,114.19
EN300-1440049,CCC(C)(C)CC=O,114.19
EN300-179331,CCCC(C)CC=O,114.19
EN300-197790,CC(C)CC(C)C=O,114.19
EN300-24060,CCCCCCC=O,114.19
EN300-179328,CC(C)(C)CCC=O,114.19
EN300-203703,CC(C=O)C(C)(C)C,114.19
EN300-1619328,CC(C)C(C)(C)C=O,114.19
EN300-96554,CCCCC(C)C=O,114.19
EN300-379725,CCC(C)(C=O)CC,114.19
EN300-313215,CC(C)CCCC=O,114.19
EN300-258570,CN(C)C(C)(C)C=O,115.17
EN300-187997,COC(=O)CCC=O,116.12
EN300-6491777,O=CC1(CF)CCC1,116.13
EN300-4250967,COCC(C)CC=O,116.16
EN300-1258629,CC(C)(C)OCC=O,116.16
EN300-224846,COC(C=O)C(C)C,116.16
EN300-6730259,CCCCOCC=O,116.16
EN300-345277,O=CCCCCCO,116.16
EN300-227043,CCCC(C=O)OC,116.16
EN300-7121893,CCOCCCC=O,116.16
EN300-181691,COC(C)(C)CC=O,116.16
EN300-1844693,COCCCCC=O,116.16
EN300-247165,CCC(C)(C=O)OC,116.16
EN300-736108,COC(C)CCC=O,116.16
EN300-2967328,CCOC(C)(C)C=O,116.16
EN300-179028,COCC(C)(C)C=O,116.16
EN300-202897,CSC1(C=O)CC1,116.18
EN300-188006,O=CC1CCSC1,116.18
EN300-1717540,CC1(C=O)CSC1,116.18
EN300-75641,COC(CC=O)OC,118.13
EN300-1830743,O=CCCCCCF,118.15
EN300-624165,CSC(C)(C)C=O,118.2
EN300-116270,CC(C)SCC=O,118.2
EN300-129036,CCSCCC=O,118.2
EN300-173821,CSCCCC=O,118.2
EN300-7099459,CSC(C)CC=O,118.2
EN300-7551129,C#Cc1c[nH]c(C=O)c1,119.12
EN300-7440128,O=CC1CCC1(F)F,120.1
EN300-736489,O=C[C@H]1C[C@H]1C(F)F,120.1
EN300-365288,O=CC1CC(F)(F)C1,120.1
EN300-189061,O=CC1(C(F)F)CC1,120.1
EN300-4017308,C[C@@H]1[C@@H](C=O)C1(F)F,120.1
EN300-1709278,N#Cc1c[nH]c(C=O)c1,120.11
EN300-6478994,N#Cc1cc(C=O)c[nH]1,120.11
EN300-2061606,C#Cc1ccc(C=O)o1,120.11
EN300-1721251,N#Cc1cc[nH]c1C=O,120.11
EN300-18996,O=CCc1ccccc1,120.15
EN300-20307,Cc1ccc(C=O)cc1,120.15
EN300-20440,Cc1cccc(C=O)c1,120.15
EN300-20424,Cc1ccccc1C=O,120.15
EN300-84876,N#Cc1ccc(C=O)o1,121.09
EN300-155642,Cc1ccnc(C=O)c1,121.14
EN300-129624,Cc1cccnc1C=O,121.14
EN300-112748,Cc1cccc(C=O)n1,121.14
EN300-69367,Cc1ncccc1C=O,121.14
EN300-116243,Cc1cnccc1C=O,121.14
EN300-101681,Cc1cncc(C=O)c1,121.14
EN300-77856,Cc1ccc(C=O)nc1,121.14
EN300-153774,Cc1cc(C=O)ccn1,121.14
EN300-52398,Cc1ccc(C=O)cn1,121.14
EN300-102570,Cc1ccncc1C=O,121.14
EN300-1935261,CC(C)(C=O)C(F)F,122.11
EN300-373658,CC(F)(F)CCC=O,122.11
EN300-6992441,CC(CC=O)C(F)F,122.11
EN300-18280,O=Cc1cccc(O)c1,122.12
EN300-18030,O=Cc1ccc(O)cc1,122.12
EN300-221531,Cc1cc(C=O)ncn1,122.12
EN300-6488158,C=Cn1ccnc1C=O,122.12
EN300-183212,C=Cn1cc(C=O)cn1,122.12
EN300-65151,Cc1nccc(C=O)n1,122.12
EN300-1228889,Cc1cncnc1C=O,122.12
EN300-253740,Cc1ccc(C=O)nn1,122.12
EN300-51280,Cc1ncc(C=O)cn1,122.12
EN300-101690,Cc1cnc(C=O)cn1,122.12
EN300-1704771,C=Cn1nccc1C=O,122.12
EN300-309545,Cc1nccnc1C=O,122.12
EN300-18033,O=Cc1ccccc1O,122.12
EN300-270442,O=C/C=C/c1ccco1,122.12
EN300-45484785,O=C[C@@H]1[C@H]2CC=CC[C@H]21,122.16
EN300-20204,O=CC1CC2C=CC1C2,122.16
EN300-366112,O=CC1C2(CC2)C12CC2,122.16
EN300-7622225,O=CC12CC3CC1C2C3,122.16
EN300-71319,O=Cc1ccc(O)cn1,123.11
EN300-107957,O=Cc1ccnc(O)c1,123.11
EN300-120914,O=Cc1cnccc1O,123.11
EN300-103521,O=Cc1ccc(O)nc1,123.11
EN300-113454,O=Cc1ncccc1O,123.11
EN300-300807,O=Cc1ccc[nH]c1=O,123.11
EN300-1658960,Cc1ccc(C=O)n1C,123.15
EN300-96449,CCn1cccc1C=O,123.15
EN300-1142694,N#CC1(CC=O)CCC1,123.15
EN300-6951340,Cc1cc(C=O)[nH]c1C,123.15
EN300-160337,N#CC1(C=O)CCCC1,123.15
EN300-27721444,N#CC1(CCC=O)CC1,123.15
EN300-96447,CCn1ccc(C=O)c1,123.15
EN300-106740,Cc1cc(C)c(C=O)[nH]1,123.15
EN300-332175,CC1(C)[C@@H](C#N)[C@@H]1C=O,123.15
EN300-127012,Cc1c[nH]c(C=O)c1C,123.15
EN300-12700,Cc1cc(C=O)c(C)[nH]1,123.15
EN300-106736,CCc1ccc(C=O)[nH]1,123.15
EN300-56498,Cc1c[nH]c(C)c1C=O,123.15
EN300-2913996,O=Cc1ccc(O)nn1,124.1
EN300-20045,O=Cc1cccc(F)c1,124.11
EN300-20044,O=Cc1ccccc1F,124.11
EN300-19137,O=Cc1ccc(F)cc1,124.11
EN300-155265,Cc1cn(C)c(C=O)n1,124.14
EN300-182334,Cc1cc(C=O)n(C)n1,124.14
EN300-95406,CCn1cncc1C=O,124.14
EN300-232663,Cc1cn(C)nc1C=O,124.14
EN300-92433,Cc1c(C=O)cnn1C,124.14
EN300-112072,CCc1ncc(C=O)[nH]1,124.14
EN300-55517,Cc1nn(C)cc1C=O,124.14
EN300-61151,CCn1cc(C=O)cn1,124.14
EN300-51261,CCc1ccc(C=O)o1,124.14
EN300-40409,Cc1n[nH]c(C)c1C=O,124.14
EN300-370669,Cc1[nH]nc(C=O)c1C,124.14
EN300-369833,CCn1cnc(C=O)c1,124.14
EN300-189644,Cc1nc(C=O)[nH]c1C,124.14
EN300-300014,CCc1c[nH]c(C=O)n1,124.14
EN300-1073056,CCc1ccoc1C=O,124.14
EN300-1829513,O=CCCc1ccco1,124.14
EN300-155271,Cc1cnc(C=O)n1C,124.14
EN300-123805,Cc1cc(C=O)c(C)o1,124.14
EN300-92295,CCn1nccc1C=O,124.14
EN300-101653,Cc1ncn(C)c1C=O,124.14
EN300-61998,CCn1ccnc1C=O,124.14
EN300-155240,Cc1cnn(C)c1C=O,124.14
EN300-92276,Cc1cc(C=O)nn1C,124.14
EN300-92316,CCn1ccc(C=O)n1,124.14
EN300-101654,Cc1ncc(C=O)n1C,124.14
EN300-7310224,O=CC1C[C@@H]2CC[C@@H]2C1,124.18
EN300-3205650,O=CC1CCCC12CC2,124.18
EN300-6763523,CC1CC=CCC1C=O,124.18
EN300-379786,O=CCC1CCC2CC12,124.18
EN300-129181,O=CCC1=CCCCC1,124.18
EN300-317546,CC1C(C=O)C1C1CC1,124.18
EN300-7380375,CCC/C=C/C=C/C=O,124.18
EN300-126589,O=CC=C1CCCCC1,124.18
EN300-6936615,O=CC1CCC2(CC2)C1,124.18
EN300-1622392,O=CC1(CC2CC2)CC1,124.18
EN300-7623381,C=C1CCC(C=O)CC1,124.18
EN300-318579,O=CC1C2CCCCC12,124.18
EN300-1223526,O=CC(C1CC1)C1CC1,124.18
EN300-2973891,O=CC1=CCCCCC1,124.18
EN300-4339208,O=CCC1C=CCCC1,124.18
EN300-2955378,O=CC12CCC(CC1)C2,124.18
EN300-310569,O=CC1CCC2CC2C1,124.18
EN300-245717,C#CCCCCCC=O,124.18
EN300-127179,O=CC1CC2CCC1C2,124.18
EN300-255859,O=CC12CCCCC1C2,124.18
EN300-83036,O=CC=C(Cl)Cl,124.95
EN300-136115,O=Cc1ccc(F)cn1,125.1
EN300-94655,O=Cc1ncccc1F,125.1
EN300-111984,O=Cc1cccnc1F,125.1
EN300-112291,O=Cc1ccc(F)nc1,125.1
EN300-94216,O=Cc1cc(F)ccn1,125.1
EN300-1725317,O=Cc1cncc(F)c1,125.1
EN300-171195,O=Cc1ccncc1F,125.1
EN300-91979,O=Cc1ccnc(F)c1,125.1
EN300-130330,O=Cc1cccc(F)n1,125.1
EN300-1594425,Cc1c(C=O)nnn1C,125.13
EN300-185324,CCc1nnc(C=O)[nH]1,125.13
EN300-220529,Cc1nc(C)c(C=O)o1,125.13
EN300-248481,O=CCCc1cnoc1,125.13
EN300-09266,Cc1noc(C)c1C=O,125.13
EN300-737849,Cc1nnn(C)c1C=O,125.13
EN300-1706707,CCc1oncc1C=O,125.13
EN300-7540446,CCn1cnc(C=O)n1,125.13
EN300-222537,CCc1nocc1C=O,125.13
EN300-196669,CCc1ncc(C=O)o1,125.13
EN300-108265,Cc1nnc(C=O)n1C,125.13
EN300-7013443,CCc1cnc(C=O)o1,125.13
EN300-7253631,CCc1ncoc1C=O,125.13
EN300-813983,Cc1nn(C)nc1C=O,125.13
EN300-106410,Cc1nc(C=O)oc1C,125.13
EN300-232428,CCc1cc(C=O)on1,125.13
EN300-681927,CCn1cnnc1C=O,125.13
EN300-209128,CCc1cc(C=O)no1,125.13
EN300-255959,CCn1nncc1C=O,125.13
EN300-6185594,Cc1nc(C=O)nn1C,125.13
EN300-3192505,Cc1nc(C=O)n(C)n1,125.13
EN300-365423,CCn1cc(C=O)nn1,125.13
EN300-7052554,CCc1conc1C=O,125.13
EN300-233191,CCn1ncnc1C=O,125.13
EN300-1811324,O=CCCc1nc[nH]n1,125.13
EN300-226487,CCn1ncc(C=O)n1,125.13
EN300-305132,CC(C)CC(C#N)C=O,125.17
EN300-7425571,CCC(C#N)(C=O)CC,125.17
EN300-76710,CC(C)(C=O)CCC#N,125.17
EN300-175987,O=CCCC(F)(F)F,126.08
EN300-82764,O=Cc1ccc(CO)o1,126.11
EN300-7144098,CCc1nonc1C=O,126.11
EN300-6497857,COc1n[nH]cc1C=O,126.11
EN300-384360,COc1ccc(C=O)o1,126.11
EN300-221952,Cn1cc(C=O)c(O)n1,126.11
EN300-2963550,CCn1nnnc1C=O,126.12
EN300-7008866,CCn1nnc(C=O)n1,126.12
EN300-26624308,O=CC1COC2CC1C2,126.15
EN300-1673308,O=CC1C2CCOCC12,126.15
EN300-832813,CC12COC(C=O)(C1)C2,126.15
EN300-7546557,C#CCOCCCC=O,126.15
EN300-246758,O=CC1CC2CCC1O2,126.15
EN300-27736462,CC1(C=O)CC=CCO1,126.15
EN300-1679672,O=CC1CC12CCOC2,126.15
EN300-20132,Cc1ccsc1C=O,126.18
EN300-300723,O=CCc1cccs1,126.18
EN300-101658,Cc1sccc1C=O,126.18
EN300-101660,Cc1cscc1C=O,126.18
EN300-204175,Cc1cc(C=O)cs1,126.18
EN300-101629,Cc1csc(C=O)c1,126.18
EN300-20401,Cc1ccc(C=O)s1,126.18
EN300-1250741,O=CCc1ccsc1,126.18
EN300-785290,CC(C)(C=O)CC1CC1,126.2
EN300-7623102,C=C(C=O)CC(C)CC,126.2
EN300-311613,CC(C)(C)C1CC1C=O,126.2
EN300-6452603,CCC/C=C(/C=O)CC,126.2
EN300-94405,CC1CCCC(C=O)C1,126.2
EN300-3778717,CC1(C)CC(C)(C=O)C1,126.2
EN300-130741,CC1(C=O)CCCCC1,126.2
EN300-6193893,C=CCC(C)(C)CC=O,126.2
EN300-1725302,CC1(C)CCC(C=O)C1,126.2
EN300-2989941,CC(C=O)CC1CCC1,126.2
EN300-1265808,O=CCCC1CCCC1,126.2
EN300-91418,O=CC1CCCCCC1,126.2
EN300-1833854,O=CCCCCC1CC1,126.2
EN300-104731,O=CCC1CCCCC1,126.2
EN300-1218024,CC(C)(C=O)C1CCC1,126.2
EN300-94400,CC1CCC(C=O)CC1,126.2
EN300-7309162,CC1CCC(CC=O)C1,126.2
EN300-2492328,CC1(C)CC(CC=O)C1,126.2
EN300-1621285,CCC1(C=O)CCCC1,126.2
EN300-106430,CC(C=O)C1CCCC1,126.2
EN300-1745343,CC1CC1CCCC=O,126.2
EN300-7622233,C=C(CCC=O)C(C)C,126.2
EN300-126656,CC1CCCCC1C=O,126.2
EN300-309437,CC(C)(CC=O)C1CC1,126.2
EN300-268590,C[C@H]1CC[C@H](C=O)CC1,126.2
EN300-1243937,CC1(C)CCCC1C=O,126.2
EN300-131460,CC1(C)C(C=O)C1(C)C,126.2
EN300-344620,C[Si](C)(C)C#CC=O,126.23
EN300-252997,CN1C(=O)CCC1C=O,127.14
EN300-7354374,CC1(C)CC(C=O)=NO1,127.14
EN300-88521,Cc1cnc(C=O)s1,127.16
EN300-6409017,Cc1sncc1C=O,127.16
EN300-6405001,Cc1cnsc1C=O,127.16
EN300-101661,Cc1nscc1C=O,127.16
EN300-10920,Cc1nc(C=O)cs1,127.16
EN300-79711,Cc1csc(C=O)n1,127.16
EN300-170524,Cc1cc(C=O)sn1,127.16
EN300-93121,Cc1ncsc1C=O,127.16
EN300-42055,Cc1ncc(C=O)s1,127.16
EN300-1708590,Cc1csnc1C=O,127.16
EN300-4296238,Cc1scnc1C=O,127.16
EN300-64713,CN1CCC(C=O)CC1,127.18
EN300-7007911,Cn1ncc(C=O)c1F,128.1
EN300-7622102,O=CCC1CCOC1=O,128.13
EN300-85326,COC(=O)C1(C=O)CC1,128.13
EN300-7466390,COC(C#CC=O)OC,128.13
EN300-7352838,COC(=O)[C@@H]1C[C@H]1C=O,128.13
EN300-2008947,CCOC(=O)/C=C/C=O,128.13
EN300-216182,Cc1nnsc1C=O,128.15
EN300-311453,Cc1nnc(C=O)s1,128.15
EN300-643011,Cc1nsc(C=O)n1,128.15
EN300-215543,O=Cc1sccc1O,128.15
EN300-2996657,CC1(C)CC(C=O)CO1,128.17
EN300-1223459,CCOCC1(C=O)CC1,128.17
EN300-265932,COCC1(C=O)CCC1,128.17
EN300-1840077,CC(C=O)C1CCOC1,128.17
EN300-223316,COC(C)(C=O)C1CC1,128.17
EN300-1855202,O=CCC1CCCCO1,128.17
EN300-1621756,COCCC1(C=O)CC1,128.17
EN300-364817,CC(C)OC1(C=O)CC1,128.17
EN300-5118701,CCOC(C=O)C1CC1,128.17
